material_id,composition,E_f
mp-2715727,Na24 La6 Ti6 Si12 P6 O72,-2.9358786298488946
mp-694964,Na8 Mn2 Al6 Si6 O32,-2.7637538447573435
mp-2232821,Na4 Mg1 Ti3 O8,-2.6918358894073275
mp-771217,Na8 Co4 P2 C8 O32,-1.796494981672596
mp-2714357,Na24 Ti6 Zn6 Si6 P12 O72,-2.6909173045937917
mp-2714392,Na24 Ga12 Si12 S6 O72,-2.417737832524631
mp-2713272,Na12 Zr6 Ga6 Si9 S9 O72,-2.5858245825794013
mp-1221300,Na8 Eu4 Ge2 P8,-0.6154949349171523
mp-2219845,Na4 Mg1 Mn2 O6,-1.872327374721485
mp-1221236,Na4 Mg11 Al1 Si12 H4 O40,-2.940021729104405
mp-1173847,Na8 Al6 Si6 N2 O28,-2.3500580136206897
mp-2714484,Na24 La6 In6 Si12 S6 O72,-2.597036930381773
mp-1221170,Na8 Ni6 Sb4 O20,-1.7796189452903803
mp-2713428,Na12 Ca9 Hf3 Si3 S15 O72,-2.571978649684664
mp-19334,Na8 W2 O10,-2.132864880801724
mp-2713713,Na12 Nb3 Al9 Si9 S9 O72,-2.643658666307471
mp-2229154,Na4 Mg1 Cu4 O8,-1.3083228967647125
mp-2714361,Na24 Zr6 Zn6 Si6 P12 O72,-2.7513040766572834
mp-2713560,Na12 Y6 Ti6 Si9 S9 O72,-2.776538567447822
mp-555821,Na4 Cu1 As2 O8,-1.8475700707011489
mp-1210185,Na4 Y2 Ir3 O12,-2.090578670738916
mp-2713256,Na12 Zn3 Sn9 P18 O72,-2.492655021887045
mp-8752,Na4 Cd1 P2,-0.3208454521147068
mp-2230377,Na4 Mg1 Mo4 O10,-1.822793927132487
mp-1221153,Na8 Sr4 Si2 P8,-0.8033550015367968
mp-777331,Na4 Ni7 O16,-0.9946157542784152
mp-2713298,Na12 Ti9 Zn3 P18 O72,-2.8400959636852905
mp-1223378,K1 Na4 Cl5,-2.0451045086250006
mp-2714926,Na12 Nb9 Ga3 Si15 S3 O72,-2.7977551076890506
mp-694981,Na8 Al6 Si6 B2 H8 O24,-2.5687279940623653
mp-2712942,Na24 Zn12 Si6 S12 O72,-2.1556564355008208
mp-2716462,Na24 La6 Nb6 Si18 O72,-2.9250231946278062
mp-2230825,Na4 Mg1 Ti2 Si2 O10,-2.6883057316938896
mp-1221263,Na4 Ca7 Mn1 Si12 H4 O36,-3.0487674827882536
mp-555678,Na4 Ti5 O12,-3.1048352634373293
mp-2713200,Na12 Al6 Zn6 Si3 S15 O72,-2.241817779772384
mp-2715112,Na12 Y3 Ta9 Si15 S3 O72,-3.0195737518425587
mp-1210221,Na4 W4 O15,-2.025667945565967
mp-1173755,Na8 Al6 Si6 B2 O24 F8,-2.9881162229512563
mp-2716549,Na24 Ta6 In6 Si18 O72,-2.7921871295008214
mp-775962,Na8 V4 O10,-2.0134821861833854
mp-735568,Na8 Co6 P8 H36 O48,-1.8035217254073328
mp-554853,Na8 Si6 Sn4 O24,-2.608754809786536
mp-2713136,Na12 Mg9 Ti3 P6 S12 O72,-2.509224328591306
mp-560780,Na16 Ni12 P16 O60,-2.372476591984179
mp-27564,Na8 B4 O10,-2.393587500577324
mp-1265310,Na8 Al6 Ge6 N2 O30,-2.3164712206929705
mp-2713545,Na12 Ta3 Al9 Si9 S9 O72,-2.67233564448291
mp-16921,K4 Na16 Ge4 As12,-0.3915712991963605
mp-1103351,Na4 Mg1 Si2 Se6,-1.16533005342921
mp-23659,Na8 Ga6 Si6 Br2 O24,-2.660862249913792
mp-1221166,Na4 H8 Pd1 Pt1,-0.397786800394089
mp-774455,Na16 P12 H12 O44,-2.335463299914086
mp-1210426,Na8 Ca8 Ti8 Si8 O44 F6,-3.1737891222280634
mp-1203687,Na16 Xe4 O56,-0.3183517701588018
mp-2713697,Na12 Ti6 In6 Si9 S9 O72,-2.4954492499916827
mp-2713669,Na12 Hf9 Zn3 Si9 S9 O72,-2.7468277184127343
mp-1221194,Na4 Al3 Fe1 O8,-2.633127755969827
mp-2713026,Na24 Ca12 P12 S6 O72,-2.7147868271731563
mp-1273693,Na16 Fe4 O20,-1.450013195551724
mp-2230827,Na4 Mg1 Ti2 Ge2 O10,-2.433503629588627
mp-2713720,Na12 Sc6 Ti6 Si9 S9 O72,-2.790193796833787
mp-2233734,Na4 Mg1 Fe2 O6,-1.779973816578249
mp-1210394,Na8 Sn4 Ge10 H2 O32,-1.9768899314916868
mp-2714473,Na24 Sc12 Si6 P12 O72,-3.033591321101728
mp-720655,Na4 Al2 Si6 Cl1 O24,-1.744892446905871
mp-18012,Na4 Co7 P6 O24,-2.2580422069115698
mp-2714529,Na24 In6 Ga6 Si12 S6 O72,-2.389047277326218
mp-2714351,Na24 La6 Al6 Si6 P12 O72,-2.910108752689029
mp-2716478,Na24 Hf12 Si18 O72,-3.181576575659552
mp-1221154,Na8 Sr4 Si2 As8,-0.664166955956113
mp-2713593,Na12 Ga6 Si9 Sn6 S9 O72,-2.2822574634565944
mp-10419,Na8 Re2 N6,-0.4046595922521554
mp-2714539,Na24 Mg6 Ti6 Si12 S6 O72,-2.701041643477012
mp-2713645,Na12 Hf9 Mg3 P18 O72,-3.09088215372915
mp-560724,Na16 U4 C12 O44,-2.4165099808166963
mp-2715097,Na12 Nb9 Al3 Si12 P6 O72,-2.951748559775517
mp-1210325,Na8 Zr4 Ti2 Mn2 Si8 O32 F4,-3.1839373387260537
mp-2713539,Na12 Ca3 Si9 Ge9 S9 O72,-2.288313570912735
mp-2228954,Na4 Mg1 Mn4 O8,-1.8768190666024345
mp-778475,Na16 Co8 O20,-1.5050972818652029
mp-777623,Na8 Mn4 C8 S2 O32,-1.9763011894029368
mp-1223676,K4 Na8 Co4 O10,-1.4496203044244036
mp-2218325,Na4 Mg1 Ni2 O6,-1.3897993258090189
mp-2713596,Na12 Zn3 Si9 Ge9 S9 O72,-2.197637971000454
mp-3153,Na8 Ge18 O40,-2.149609205318704
mp-29626,Na8 Sn6 S16,-0.8843302168333328
mp-1210341,Na8 Al6 Si6 N2 O24,-2.758592764370314
mp-779142,Na8 Cu4 C8 S2 O32,-1.7327427636302664
mp-1103730,Na4 Mg1 Ge2 Se6,-1.0906741180445951
mp-1221262,Na4 W5 O15,-2.1621885015840525
mp-1173771,Na8 Al6 Si6 Cl2 O32,-2.6298251442784157
mp-28698,Na4 Ir1 O4,-1.5644625395019152
mp-1221260,Na4 Al1 Cr3 P8 O28,-2.708705944151366
mp-2714507,Na24 Y6 Sc6 Si12 S6 O72,-2.871309656492885
mp-23656,Na8 Ga6 Si6 Cl2 O24,-2.6801060320877057
mp-2713346,Na12 Mg6 Ga6 Si3 S15 O72,-2.2529179180618577
mp-28768,Na8 Sn2 Se8,-1.120886811099138
mp-1221862,Na8 As2 P2 H60 O44,-1.4921987781924153
mp-2714592,Na24 Hf6 Mg6 Si6 P12 O72,-2.9357619888001407
mp-695373,Na4 Al11 Si13 Ag7 O48,-2.7829694695526936
mp-2715772,Na24 Ga6 Si12 Sn6 P6 O72,-2.574733179809212
mp-2713638,Na12 Hf6 Sc6 Si9 S9 O72,-2.881920912535542
mp-542280,Na8 Ca2 P12 O36,-2.74269458063365
mp-2715161,Na12 Ta6 Ti6 Si15 S3 O72,-2.9957328025267707
mp-2713278,Na12 Mg3 Si9 Ge9 S9 O72,-2.280131218588173
mp-1173748,Na8 Al6 Si6 N2 O30,-2.421327186077586
mp-762063,Na8 Cu12 O10,-0.9736688688333344
mp-2716125,Na24 Zr6 Ga6 Si12 P6 O72,-2.825452678777465
mp-768959,Na8 Sb4 C8 S2 O32,-1.884138209371008
mp-776293,Na8 Sb4 C8 S2 O32,-1.8692068804821196
mp-1180606,Na4 Cu1 P6 H22 N6 O22,-1.4756527799323664
mp-677474,Na8 Al6 Ge6 N2 O30,-2.2197290608852787
mp-2715122,Na12 Nb9 Al3 Si15 S3 O72,-2.8777786438951902
mp-2713364,Na12 Mg9 Si3 Sn3 S15 O72,-2.306439659158349
mp-1221340,Na4 Al3 Si7 H8 O24,-2.6088690925112443
mp-782649,Na8 Mn4 P2 C8 O32,-2.004817032630452
mp-778673,Na8 Fe4 P2 C8 O32,-1.9549591405614843
mp-2233531,Na4 Mg1 V2 O6,-2.0482256911936343
mp-2713696,Na12 Ti6 Ga6 Si9 S9 O72,-2.5329036215267697
mp-2714367,Na24 Zn6 Si6 Sn6 P12 O72,-2.486329141181093
mp-19396,Na16 Fe8 O20,-1.6968055909561122
mp-1228057,Ba1 Na4 Ti2 Si10 B2 O30,-3.15487227296974
mp-2713422,Na12 Ca6 Al6 Si3 S15 O72,-2.461007969421506
mp-1221155,Na8 Sr4 Ti2 P8,-0.7580320947656364
mp-2713447,Na12 Y6 Zn6 Si3 S15 O72,-2.361280061702208
mp-772039,Na16 Sn16 H40 O44,-1.3406768607375483
mp-28851,Na16 Cd12 Se20,-1.040989785394667
mp-2713602,Na12 Ca3 Hf9 P18 O72,-3.1133627199133604
mp-707327,Na8 Sn4 H52 Se12 O26,-1.203099126658426
mp-2715756,Na24 La6 Hf6 Si12 P6 O72,-3.0506037221504814
mp-1221175,Na8 Sr2 Ta10 O30,-3.123019735987357
mp-1210252,Na4 Sr1 U3 O12,-3.130662660275861
mp-1202866,Na4 Ti4 Si3 O22,-2.077746282237896
mp-705037,Na32 V8 P16 O72,-2.590384072956434
mp-2713647,Na12 La6 Zr6 Si9 S9 O72,-2.82039179271098
mp-2713254,Na12 La9 Nb3 P18 O72,-3.0185900567116075
mp-765721,Na8 V6 O16,-2.2600922410344824
mp-2230166,Na4 Mg1 Ni5 O10,-1.3665092167758623
mp-2713616,Na12 La6 Si9 Sn6 S9 O72,-2.5007351065706294
mp-781108,Na8 Mn4 As2 C8 O32,-1.8417682740325672
mp-769047,Na8 Bi4 As2 C8 O32,-1.7997621852969343
mp-2716376,Na24 Si18 Sn6 Ge6 O72,-2.5836305105801856
mp-1221167,Na4 Zn1 Cd1 Si4 O12,-2.658549227068965
mp-2230864,Na4 Mg1 Fe4 O10,-1.6365332213430128
mp-857352,Na8 Bi4 O10,-1.7062552598197498
mp-1425422,Na8 W2 O10,-0.674182804801724
mp-20088,Na8 Pb2 O8,-1.4597062711111102
mp-2712981,Na24 Mg12 P12 S6 O72,-2.6199174277287125
mp-2713634,Na12 Y9 Nb3 P18 O72,-3.0410093584221336
mp-552941,Na4 C1 O4,-1.6992777114463595
mp-2715019,Na24 Sc6 Zn6 P18 O72,-2.743574403624404
mp-2714556,Na24 In6 Ga6 Si6 P12 O72,-2.5433006106652205
mp-2713652,Na12 Zr9 Zn3 Si9 S9 O72,-2.694452594553086
mp-1210209,Na4 Er2 Ir3 O12,-2.1127899359770104
mp-641281,Na8 Pu2 Mo8 O32,-2.244849122970689
mp-778206,Na8 Fe4 C8 S2 O32,-1.9258687160376744
mp-556413,Na8 Cd4 Si6 O20,-2.529008713448276
mp-721293,Na4 Ge1 H28 Se4 O14,-1.2238694707822004
mp-2714477,Na24 Hf6 Mg6 Si12 S6 O72,-2.778791665461138
mp-14428,K8 Na32 Ga8 O32,-1.8022777716517235
mp-2716573,Na24 Zr6 Si18 Ge6 O72,-2.8321189170881222
mp-2715684,Na24 Y6 Si12 Sn6 P6 O72,-2.786462165483815
mp-2713167,Na12 Mg6 Al6 Si3 S15 O72,-2.4159510244215063
mp-2230747,Na4 Mg1 Ti2 Ge2 O10,-2.398308126957048
mp-2229153,Na4 Mg1 Fe4 O8,-1.6907379782657193
mp-37947,Na4 C2 O5,-1.7726413489106585
mp-2714521,Na24 La6 In6 Si6 P12 O72,-2.757186947292204
mp-2713139,Na12 Hf3 Mg9 Si3 S15 O72,-2.4770365498162428
mp-707732,Na4 Zn1 P6 H12 O24,-2.0508649312420064
mp-720111,Na8 Al6 Si6 Cl2 O32,-2.6091204785376743
mp-721144,Na8 P4 H40 O34,-1.3139932222628592
mp-1221392,Na8 Cr2 H12 Cl2 O14,-1.4950199813430127
mp-2713572,Na12 Hf6 Al6 Si9 S9 O72,-2.7762300144653658
mp-2714522,Na24 Sc6 In6 Si6 P12 O72,-2.779767496498554
mp-2714939,Na12 Nb6 Si15 Sn6 S3 O72,-2.699113810386419
mp-2217670,Na4 Mg1 Cu2 O4,-1.2144683549999995
mp-2228637,Na4 Mg1 Mo2 O8,-1.9504418020344836
mp-2712933,Na24 Ca12 Si6 S12 O72,-2.545897586850028
mp-2233548,Na4 Mg1 Fe2 O6,-1.7560800627320954
mp-774812,Na16 Mn4 O12,-1.5637818616810346
mp-1221206,Na8 Ca4 Si2 As8,-0.6728775268652046
mp-505798,Na32 Ti8 Se32,-1.335474887580619
mp-2714986,Na24 Zn6 In6 P18 O72,-2.484909624100594
mp-186,Na8 Si46,0.0056584549999993
mp-2713631,Na12 Zr6 Sc6 Si9 S9 O72,-2.848736695517998
mp-1221439,Na4 Li5 W10 O30,-2.162585816881305
mp-2713219,Na12 Ca3 Hf9 Si9 S9 O72,-2.85174300271098
mp-1076685,K4 Na4 Mo1 W7 O24,-2.167462958862932
mp-2713372,Na12 Ca6 La6 Si3 S15 O72,-2.6085175094215063
mp-1221695,Na4 Co12 P8 H4 O37,-2.0060032076178467
mp-1176386,Na32 Ni8 O32,-1.270531508251915
mp-1099972,K16 Na16 Mo4 W28 O80,-1.8060059284588108
mp-676541,Na4 Cr13 Se23,-0.8423434194855866
mp-2714538,Na24 Ga12 Si6 P12 O72,-2.5697478504668085
mp-1214578,Ba1 Na4 Ti2 Si12 O30,-3.111450843003754
mp-2713326,Na12 Hf9 Mg3 Si9 S9 O72,-2.827586544772383
mp-2714594,Na24 Mg6 Si6 Ge6 P12 O72,-2.602756411022363
mp-1173790,Na8 Mg2 Al4 Si18 O48,-3.094044861262932
mp-2224805,Na4 Mg1 Ni2 O6,-1.457761500424403
mp-850995,Na8 V4 C8 S2 O32,-2.0971218612228606
mp-2715103,Na12 Ta9 In3 Si15 S3 O72,-2.8788122648250147
mp-2714608,Na24 Ca6 Zr6 Si12 S6 O72,-2.77811861173098
mp-1205222,Na8 P4 O34,-0.6320831414044753
mp-2219094,Na4 Mg1 Co2 O6,-1.5709105058090174
mp-2712922,Na24 Zn12 P12 S6 O72,-2.309517568284268
mp-2713672,Na12 Nb3 Ga9 Si9 S9 O72,-2.3985458993557174
mp-2219299,Na4 Mg1 Mn2 O6,-1.8613051716445608
mp-1181756,K2 Na4 Ca5 Si12 O34,-2.919305743245916
mp-2713353,Na12 Hf3 Zn9 Si3 S15 O72,-2.2139481806495764
mp-18762,Na8 Co2 O6,-1.4627899041271553
mp-1205067,K8 Na32 Fe8 O32,-1.6226374647767314
mp-2714360,Na24 Ca6 Ti6 Si12 S6 O72,-2.716476797445266
mp-2218608,Na4 Mg1 Bi2 O6,-1.7745716758090184
mp-1210405,Na8 Sr2 Ge12 O30,-2.252084604154509
mp-1221169,Na4 Ge2 Pb1 S6,-1.06519128311671
mp-699658,Na32 V8 S24 O104,-2.171924374667487
mp-530571,Na16 Sn12 O32,-1.9290552173333348
mp-2232667,Na4 Mg1 W2 O8,-1.8449891907011493
mp-1221152,Na8 Ti2 P4 O18,-2.779003578164768
mp-720104,Na8 Al6 Ge6 N2 O28,-2.422445974620689
mp-2713651,Na12 Mg3 Zr9 Si9 S9 O72,-2.779154553632033
mp-1182476,Na8 Te2 H20 Se4 O32,-1.282837739980952
mp-555524,Na8 Mg2 C12 S12 N12,-0.5530764991529237
mp-2714570,Na24 Zn6 Si12 Sn6 S6 O72,-2.327647592445265
mp-18884,Na8 Cr2 O8,-1.8971194445019155
mp-752478,Na8 Ni2 O8,-1.3301934922796927
mp-27310,Na8 Sn6 F20,-2.6888145935294108
mp-1221184,Na4 P6 Pb1 O18,-2.587306325461186
mp-2714976,Na12 Nb9 Ga3 Si12 P6 O72,-2.872052150323763
mp-2713145,Na12 Ca9 Si3 Ge3 S15 O72,-2.377206235517998
mp-709921,Cs4 Na8 Cu4 Si24 H8 O62,-2.7011214920423208
mp-1201128,Na4 Ni1 P6 O24,-1.798627229239267
mp-2227682,Na4 Mg1 V2 O6,-2.063115777347481
mp-534870,Na8 Ga6 Si6 B2 H8 O24,-2.229721951377181
mp-2714424,Na24 Al6 Ga6 Si12 S6 O72,-2.563263554548441
mp-559286,Na8 Al6 Ge6 Cl2 O24,-2.6151295063268365
mp-552552,Na4 C1 O4,-1.6229392136685818
mp-1223438,Na4 La31 Co5 I60,-1.5841781194051725
mp-2713104,Na24 Mg12 Si6 S12 O72,-2.44863488907225
mp-2714460,Na24 Sc6 Ga6 Si12 S6 O72,-2.6422156452627257
mp-2714407,Na24 Mg6 Zr6 Si6 P12 O72,-2.90251708316522
mp-754829,Na8 V2 O8,-2.049349780613027
mp-756084,Ba2 Na8 O6,-1.717563491002155
mp-2713134,Na12 Sc6 Zn6 Si3 S15 O72,-2.355385898544313
mp-2713564,Na12 Mg6 Nb6 Si9 S9 O72,-2.5579410460443133
mp-2716235,Na24 Hf6 In6 Si12 P6 O72,-2.8426307809600058
mp-18151,Rb4 Na8 Co4 O10,-1.4340907479244032
mp-2224830,Na4 Mg1 Fe4 O8,-1.7150124412068957
mp-1210416,Na8 Ca2 Zr4 Ti2 Si8 O32 F4,-3.292181993461686
mp-2714322,Na24 La6 Al6 Si12 S6 O72,-2.7538135480008217
mp-782637,Na8 Cr4 P2 C8 O32,-2.080644463709634
mp-775689,Na16 Bi8 C16 S4 O64,-1.910877997611749
mp-2230285,Na4 Mg1 Ni4 O10,-1.325738951343013
mp-19026,Na8 Fe2 O6,-1.519961075377155
mp-18493,Na8 Fe4 P6 O24,-2.43732035092599
mp-777618,Na32 Co16 O40,-1.4379271523197483
mp-770736,Na8 Cr4 As2 C8 O32,-1.9165275706673053
mp-2230460,Na4 Mg1 Mo4 O10,-1.7717338066061703
mp-2230617,Na4 Mg1 V4 O10,-2.226079640816696
mp-2713161,Na12 Zr3 Zn9 Si3 S15 O72,-2.195389229947822
mp-28789,Na32 Cu16 S24,-0.9753061731130264
mp-761683,Na8 Ti2 O8,-2.3729501443167305
mp-1238551,Na16 W32 Xe4 O24,0.544890881420146
mp-778047,Na32 Ni8 O32,-1.2608174825574707
mp-2714596,Na24 In12 Si12 S6 O72,-2.3674573035563764
mp-1221192,Na8 Li2 Nb10 O30,-2.831946192254023
mp-1210234,Na4 Ho2 Ir3 O12,-2.108263160738916
mp-2714550,Na24 Al6 Ga6 Si6 P12 O72,-2.71999134550649
mp-2714486,Na24 La12 Si12 S6 O72,-2.849374056730981
mp-758157,Na8 H4 Ru2 N12 O26,-1.162979836750664
mp-1209306,Rb6 Na4 Tl13,-0.1169710014717701
mp-1221165,Na4 H4 Pd1 Pt1,-0.341262859051724
mp-14324,K4 Na8 Be4 O10,-2.0083095994244022
mp-1221245,Na8 Co2 Mo6 O24,-2.0202733220258624
mp-2715040,Na12 Sc3 Nb9 Si12 P6 O72,-2.9992163648193766
mp-554275,Na16 V4 H4 O20,-2.0739710690242945
mp-2713192,Na12 Ca6 Y6 Si3 S15 O72,-2.6101032488074707
mp-557109,Na8 Zr4 Ge6 O24,-2.607635028834154
mp-2716423,Na24 Nb6 In6 Si18 O72,-2.733857846453202
mp-2714328,Na24 Sc6 Al6 Si12 S6 O72,-2.784070658794472
mp-19125,Na8 W2 N4 O4,-1.1119082250574708
mp-2713117,Na24 Ca6 Mg6 P12 S6 O72,-2.663248343919188
mp-1211809,K4 Na8 Fe4 O10,-1.5163909640397872
mp-769713,Na8 B8 Sb4 S2 O32,-2.320550708691996
mp-29984,Na16 Mo4 O20,-2.0111620783017243
mp-2229032,Na4 Mg1 Mn4 O8,-1.8897471971906687
mp-2713642,Na12 La9 Ta3 Si9 S9 O72,-2.811398489000454
mp-744242,Na4 Te1 Mo6 H40 N2 O40,-0.9714406030342352
mp-2970,Na8 Ge2 O8,-2.0071239133908043
mp-23147,Na8 Al6 Si6 Br2 O24,-3.061632048718141
mp-757853,Na8 Ti10 O24,-3.096221103675424
mp-2715205,Na24 Mg6 In6 P18 O72,-2.6423710967196423
mp-1201105,Na8 Ga6 Ge6 O32,-1.7515807958852774
mp-2715176,Na12 Nb9 In3 Si15 S3 O72,-2.78217953635133
mp-1221322,Na8 P8 H20 N8 O22,-1.651574458002688
mp-2713706,Na12 Ga6 Si9 Ge6 S9 O72,-2.261940184596946
mp-1428949,Na4 Sr1 Si3 O9,-2.7408817767647187
mp-1221216,Na8 Eu4 Ge2 As8,-0.6375962805015682
mp-2716142,Na24 Sc6 Ti6 Si12 P6 O72,-3.003634468023497
mp-37430,Na4 S2 O5,-1.6149780968749987
mp-800100,Na16 Fe4 O20,0.8277927396982762
mp-676449,Na8 Al6 Si6 N2 O26,-2.789612059500719
mp-1182073,Na8 P4 N2 O32,-1.0600535693392583
mp-569337,Na32 Si16 Te40,-0.7871603470545963
mp-2713702,Na12 Ta6 Zn6 Si9 S9 O72,-2.4486280732723835
mp-2716339,Na24 Zr6 Ti6 Si18 O72,-3.0570252144690757
mp-764836,Na16 Fe4 O20,-1.479378010051724
mp-2232615,Na4 Mg1 Cr2 O8,-1.986444524034482
mp-1024070,Na16 Zn12 S20,-1.136447210671874
mp-2716355,Na24 Y6 Nb6 Si18 O72,-2.9639223085166946
mp-2713617,Na12 Ta3 In9 Si9 S9 O72,-2.3830068608864186
mp-741045,Na32 Al8 P16 H8 O72,-2.6230890935178213
mp-13274,Na4 C1 O4,-1.723328874779693
mp-1099727,K4 Na4 Mo5 W3 O24,-2.12369530461293
mp-561158,Na8 Zr2 Mo8 O32,-2.303024333220689
mp-2714972,Na12 La3 Nb9 Si12 P6 O72,-2.981033994029903
mp-2713376,Na12 Ca9 Zr3 Si3 S15 O72,-2.55905014898291
mp-2715064,Na12 Y3 Ta9 Si12 P6 O72,-3.0972421077228853
mp-2715178,Na12 Hf6 Ta6 Si15 S3 O72,-3.0938159124390507
mp-2230535,Na4 Mg1 V4 O10,-2.2444284850272225
mp-779161,Na8 Bi4 B8 S2 O32,-2.1532064916549585
mp-2716257,Na24 Ca6 Nb6 Si12 P6 O72,-2.8184871422298468
mp-759165,Na16 Fe4 O20,-1.429980785051724
mp-2714989,Na12 Zr6 Ta6 Si15 S3 O72,-3.053849059895191
mp-1199423,Na4 Cu1 Te2 O29,-0.4452136493430711
mp-1200574,Na8 Pu2 H14 O18,-1.828876153119868
mp-2715544,Na24 Y6 Ti6 Si12 P6 O72,-2.976437984928259
mp-29628,Na8 Sn2 S8,-1.141544546805556
mp-720689,Na16 Ca4 Ta16 Ti4 O60,-3.147719551727356
mp-1221197,Na4 Eu1 Ge2 Se6,-1.2166321380445957
mp-2714461,Na24 Sc6 In6 Si12 S6 O72,-2.618649202286535
mp-1194756,Na16 Lu4 C12 O36 F4,-2.4524994435935463
mp-2715754,Na24 Nb6 Zn6 Si12 P6 O72,-2.656531930166354
mp-1094105,Na8 Zn2 Se6,-1.1027655703185617
mp-675073,Na8 Pt2 O8,-1.2589943236111134
mp-759025,Na8 Fe2 O10,-1.457231394801724
mp-1201696,Na8 Sn4 Ge10 O34,-1.9855922904649008
mp-768395,Na8 Sb4 C8 S2 O32,-1.884370369604886
mp-760492,Na4 Pt1 O4,-1.3146456408333351
mp-2218660,Na4 Mg1 Bi2 O6,-1.7949621781167109
mp-2713474,Na12 Ca6 Ga6 Si3 S15 O72,-2.3053823813074708
mp-2716539,Na24 Zr6 Si18 Sn6 O72,-2.8552755276436783
mp-2714511,Na24 Al6 In6 Si12 S6 O72,-2.533025762603996
mp-1203070,Na4 Cu3 S8 N5 O12,-0.4885001147036636
mp-568762,Na32 Ge16 Se40,-1.0134931614532716
mp-2715081,Na24 Ca6 Ga6 P18 O72,-2.666017164219642
mp-2713292,Na12 Sc9 Ta3 P18 O72,-3.0625220619045885
mp-2713451,Na12 Ti3 Zn9 Si3 S15 O72,-2.166161747228524
mp-2716347,Na24 Hf6 Zr6 Si18 O72,-3.144724192484948
mp-30931,Na16 Si4 Se16,-1.1372278387499994
mp-1211956,K8 Na16 Zn4 Sn8,-0.1523690538908041
mp-849304,Na8 Mn2 O8,-1.74122311704981
mp-1237121,Na4 Ni1 H38 W6 O40,-1.552534134528283
mp-2713493,Na12 Mg9 Ti3 Si3 S15 O72,-2.4325089906057165
mp-2714472,Na24 Sc6 Ga6 Si6 P12 O72,-2.798866966935062
mp-1224604,K2 Na4 Li2 Ti4 Mn3 Fe1 Si16 O48,-3.030867509797629
mp-568234,Na8 Ca2 Sn12,-0.2906540250470212
mp-762089,Na8 Sn2 H64 Se8 O32,-1.226961472805127
mp-2713681,Na12 Mg3 Sn9 P18 O72,-2.579872196667748
mp-2714492,Na24 Y6 Ga6 Si6 P12 O72,-2.789758127014427
mp-1211061,Na8 Hf2 C16 O38,-1.617832883531789
mp-2714465,Na24 Ca6 Si6 Sn6 P12 O72,-2.6583579353874423
mp-1181182,Na4 Cu1 Te2 O29,-0.3453064304541821
mp-777965,Na4 Ti11 O24,-3.1854434218508696
mp-2716346,Na24 Ta6 Al6 Si18 O72,-2.9736079645008204
mp-1195898,Na32 Fe8 O24,-1.5240622535021546
mp-2714568,Na24 Ca6 Si12 Ge6 S6 O72,-2.4898214237151066
mp-14726,Na8 Ti2 O8,-2.41975709431673
mp-754369,Na8 Mg2 O6,-1.7256414831250009
mp-2715042,Na12 Ta9 Ga3 Si15 S3 O72,-2.8958390886188745
mp-760184,Na8 Ti10 O24,-3.0685568041516142
mp-2408554,Na16 Fe4 O20,-1.4713832013017238
mp-2714412,Na24 Mg6 Zr6 Si12 S6 O72,-2.742346608318282
mp-2713358,Na12 Ca9 Sn3 P6 S12 O72,-2.47710037069657
mp-1202805,Na8 U2 C6 O22,-2.416628273185117
mp-559084,Na8 Al6 Ge6 Br2 O24,-2.597203946109444
mp-849604,Na8 Cr2 O6,-1.5472801097521556
mp-2228694,Na4 Mg1 Mo2 O8,-2.035861927367817
mp-2232165,Na4 Mg1 Cr2 O8,-1.908984829367816
mp-1195858,Na8 Ga8 Si38,0.0263595796104725
mp-2713166,Na12 Zn9 Si3 Sn3 S15 O72,-2.0436509463074715
mp-2714530,Na24 Zn6 Si12 Ge6 S6 O72,-2.308185468477012
mp-2713228,Na12 Ca3 Ti9 Si9 S9 O72,-2.7140638546408047
mp-2713589,Na12 Mg3 Ti9 Si9 S9 O72,-2.695412974860103
mp-1221218,Na8 Eu4 Sn2 As8,-0.6418494441379317
mp-2716168,Na24 Sc6 Si12 Sn6 P6 O72,-2.80501314992826
mp-2715031,Na24 Mg6 Al6 P18 O72,-2.7974807089418645
mp-1076546,K4 Na4 Mo7 W1 O24,-2.0789820568629302
mp-1223387,K1 Na4 Cl5,-2.0516544706250004
mp-581403,K3 Na4 Si3 B1 F22,-3.315656804431822
mp-2716182,Na24 La6 Si12 Ge6 P6 O72,-2.6807176390552434
mp-2231904,Na4 Mg1 Mo4 O10,-1.8230266534482755
mp-1221989,Na4 Cd7 N30 O36,-0.6311630985132107
mp-1221158,Na4 Sc1 In3 Si8 O24,-2.9238957862629307
mp-760863,Na4 Ti7 O16,-3.1405367836611324
mp-1024048,Na16 Zn12 Se20,-1.0890180247696657
mp-2228913,Na4 Mg1 Mn4 O8,-1.9025524813083152
mp-2219101,Na4 Mg1 Co2 O6,-1.5342580527320953
mp-2233672,Na4 Mg1 V2 O6,-2.133803069655172
mp-560175,Na8 Th2 Mo8 O32,-2.390604467420689
mp-1181112,Na16 Xe4 O56,-0.2658747725272226
mp-1203580,Na8 Ga6 Ge6 B2 H8 O24,-1.8458645974882923
mp-2713248,Na12 Sc9 Nb3 P18 O72,-3.0312665682905537
mp-2228651,Na4 Mg1 Mo2 O8,-2.032892978034483
mp-2230303,Na4 Mg1 Ti2 Si2 O10,-2.675302142220205
mp-2230549,Na4 Mg1 Ni4 O10,-1.2340224918693274
