material_id,formula_pretty,composition,E_f,E_g
mp-1205927,NaTl(NF3)2,Na1 Tl1 N2 F6,-0.34279825275000064,0.0
mp-554430,NaCu(IO3)3,Na2 Cu2 I6 O18,-1.0164953367056648,0.05699999999999994
mp-1029466,NaNiN,Na4 Ni4 N4,-0.005114714094827851,0.0
mp-559126,NaZr2CuF11,Na1 Zr2 Cu1 F11,-3.469247167925287,0.8712
mp-761067,NaMn(PO3)3,Na4 Mn4 P12 O36,-2.6022705920170637,4.3628
mp-1147584,NaCuSI,Na1 Cu1 S1 I1,-0.4066059009698275,0.0
mp-1076606,KNaMo2O5,K16 Na16 Mo32 O80,-1.8375213954032565,0.4535999999999998
mp-541977,Cs2NaFe(CN)6,Cs4 Na2 Fe2 C12 N12,-0.2570854737931034,3.5157
mp-727450,Na(AsO2)2,Na8 As16 O32,-1.6030606368041869,0.3096
mp-1221083,NaNbWO6,Na2 Nb2 W2 O12,-2.5321364245977005,2.9255000000000004
mp-7469,NaCuO,Na4 Cu4 O4,-1.1277808525000002,1.2722000000000002
mp-558129,KNaSi2O5,K4 Na4 Si8 O20,-2.9022083034588118,4.4523
mp-554947,NaSiBO4,Na6 Si6 B6 O24,-2.901577336982759,5.4139
mp-1517699,BaNaCaMnO6,Ba1 Na1 Ca1 Mn1 O6,-2.029806519431034,0.0
mp-554239,NaSbCO2F3,Na4 Sb4 C4 O8 F12,-2.3162032014224136,3.098
mp-27176,NaMnCl3,Na2 Mn2 Cl6,-1.7643146343965512,2.0195999999999996
mp-2716181,NaZr2Ge2P5SO24,Na3 Zr6 Ge6 P15 S3 O72,-2.6822148619169597,2.4892000000000003
mp-1219762,Rb3NaNb2O3F10,Rb6 Na2 Nb4 O6 F20,-2.9751596540199636,0.9986999999999999
mp-29432,NaScCl4,Na4 Sc4 Cl16,-2.2449279591666667,3.8115
mp-1186167,NaSiO3,Na1 Si1 O3,-2.2229982066250003,0.0
mp-1522047,NaPrDyFeO6,Na1 Pr1 Dy1 Fe1 O6,-2.457327861971264,0.3403999999999998
mp-772717,NaLi2FePCO7,Na4 Li8 Fe4 P4 C4 O28,-2.3061253446299093,3.8388
mp-1517014,BaNaGdWO6,Ba1 Na1 Gd1 W1 O6,-2.8869244916379317,2.8189
mp-1033590,NaHfMg6O7,Na1 Hf1 Mg6 O7,-2.604447724925287,0.0
mp-2714661,NaNbZn3(SO4)6,Na3 Nb3 Zn9 S18 O72,-1.9763474847536946,0.8480000000000001
mp-757433,NaTi4O8,Na4 Ti16 O32,-3.29346480709328,0.0
mp-1245506,NaPdN,Na1 Pd1 N1,0.2717640248611109,0.5519000000000001
mp-9427,NaYP2O7,Na2 Y2 P4 O14,-3.090269780742274,5.2806
mp-1516834,NaPrEuWO6,Na4 Pr4 Eu4 W4 O24,-2.825134829905172,0.5144000000000002
mp-557578,NaV6O11,Na2 V12 O22,-2.466742865771072,0.0
mp-1180149,NaV2O5,Na2 V4 O10,-2.333566752359914,1.1877000000000002
mp-1180130,NaZrP2O9,Na4 Zr4 P8 O36,-2.2499013923588476,1.1324999999999998
mp-1204493,NaSr3GdP3O12F,Na2 Sr6 Gd2 P6 O24 F2,-3.3549058029908503,3.3081
mp-999490,NaDyS2,Na1 Dy1 S2,-2.134065940156251,2.2855999999999996
mp-1210507,NaZnBP2O9,Na6 Zn6 B6 P12 O54,-2.2540427451665477,0.10260000000000002
mp-1110770,Rb2NaNdI6,Rb2 Na1 Nd1 I6,-1.6606964863879305,3.1233
mp-1195185,K2NaAl3F12,K8 Na4 Al12 F48,-3.6417568479655165,6.900399999999999
mp-1221038,NaNi2H3(SO5)2,Na1 Ni2 H3 S2 O10,-1.7002877530627387,3.5968
mp-1516329,NaCaZrSbO6,Na1 Ca1 Zr1 Sb1 O6,-2.7767815946379306,3.3830999999999998
mp-1200038,NaAgI2O3,Na8 Ag8 I16 O24,-0.37481921739942436,0.5461
mp-675013,Na(Ce2Se3)4,Na2 Ce16 Se24,-2.061993971881155,0.0
mp-757364,NaV6O15,Na2 V12 O30,-2.3173683810854233,0.0
mp-1035394,NaLiMg14O15,Na1 Li1 Mg14 O15,-2.8024743724907304,1.3890999999999996
mp-1210172,NaAlH2,Na4 Al4 H8,0.06520054520833263,0.0
mp-760957,NaCuP2O7,Na4 Cu4 P8 O28,-2.210075402560456,0.31539999999999996
mp-1191912,NaTl3Cu4(TeO6)2,Na1 Tl3 Cu4 Te2 O12,-1.2300528693051205,0.0
mp-1180113,NaVCu3Se4,Na1 V1 Cu3 Se4,-0.7006098500838118,0.2984
mp-2716215,NaTi2Sn2P5SO24,Na3 Ti6 Sn6 P15 S3 O72,-2.653482831250293,1.9676
mp-2716348,NaLa3NbP3(SO8)3,Na3 La9 Nb3 P9 S9 O72,-2.805204957175464,2.1605999999999996
mp-626000,NaHO,Na2 H2 O2,-1.4581364345833336,3.0050999999999997
mp-1191092,Ba2NaCu3S5,Ba4 Na2 Cu6 S10,-1.2184683617163008,0.45040000000000013
mp-1009221,NaN,Na1 N1,1.2363089601077588,0.0
mp-2715650,NaHfTaSi2SO12,Na6 Hf6 Ta6 Si12 S6 O72,-2.9983023020118136,3.4003
mp-1173592,NaMnFe(PO4)2,Na6 Mn6 Fe6 P12 O48,-2.4735859429689264,1.5082
mp-1111824,Cs2NaLuCl6,Cs2 Na1 Lu1 Cl6,-2.5010347707356324,5.494
mp-694881,NaNd3Ti3MnO12,Na2 Nd6 Ti6 Mn2 O24,-3.3676831758405172,0.0
mp-695960,NaZn(HO)3,Na8 Zn8 H24 O24,-1.5219249839224132,2.9858
mp-21520,NaCeP2O7,Na4 Ce4 P8 O28,-3.0560442005150006,0.0
mp-5955,NaSbF6,Na1 Sb1 F6,-2.8646647357974135,4.8892
mp-1303308,NaV2O4,Na4 V8 O16,-2.4178809334113294,0.0
mp-1517020,NaSrEuWO6,Na1 Sr1 Eu1 W1 O6,-2.6435877611379306,0.0
mp-1120818,NaNi2BiO6,Na1 Ni2 Bi1 O6,-1.1149202526379305,0.0
mp-1522511,NaSr2MnO6,Na1 Sr2 Mn1 O6,-2.025700761431034,0.0
mp-1093632,NaY2Pb,Na1 Y2 Pb1,1.7380466594731807,0.0
mp-706489,NaB2HO4,Na16 B32 H16 O64,-2.4583904786359536,5.126
mp-1200873,NaP2H5CO6,Na4 P8 H20 C4 O24,-1.6775231537943351,5.6578
mp-1020646,NaLi2B(PO4)2,Na2 Li4 B2 P4 O16,-2.734278997249882,5.8332999999999995
mp-720533,NaLi5Ti3Cr3(PO4)9,Na2 Li10 Ti6 Cr6 P18 O72,-2.80724309587424,2.191
mp-1199379,BaNaPSO12,Ba4 Na4 P4 S4 O48,-1.1637914286576345,0.0
mp-989523,Rb2NaAsF6,Rb2 Na1 As1 F6,-2.799695842887935,4.543
mp-1029313,NaRuN,Na2 Ru2 N2,0.01239001507183938,0.4093
mp-1186138,NaInO3,Na1 In1 O3,-1.1137526877500008,0.0
mp-1245558,NaMnN,Na2 Mn2 N2,-0.21896913319444522,0.0
mp-1021408,NaMg6Sn,Na2 Mg12 Sn2,0.015654053577586424,0.0
mp-706235,NaCa2V3Zn2O12,Na4 Ca8 V12 Zn8 O48,-2.551476850318965,2.7921000000000005
mp-1221027,NaNi2H3(SeO5)2,Na2 Ni4 H6 Se4 O20,-1.3609254241564888,2.7127
mp-569618,NaCe(PSe3)2,Na4 Ce4 P8 Se24,-1.0247685149727517,0.14139999999999997
mp-504845,NaLiMo(H2O3)2,Na8 Li8 Mo8 H32 O48,-1.7670290399778947,4.5257
mp-2713728,NaZr3Ta(PO4)6,Na3 Zr9 Ta3 P18 O72,-3.137037765044851,3.5611
mp-6058,K2NaScF6,K2 Na1 Sc1 F6,-3.5674147525879314,6.749700000000001
mp-1521749,NaLa(SnO3)2,Na1 La1 Sn2 O6,-2.403893895137931,0.0
mp-989533,NaTl2InF6,Na1 Tl2 In1 F6,-2.5832021459712657,4.274699999999999
mp-36582,NaHS,Na1 H1 S1,-0.8080971421875004,3.1472
mp-1519691,BaNaLaWO6,Ba1 Na1 La1 W1 O6,-2.8475684391379312,2.9179
mp-1034626,NaMg14BO16,Na1 Mg14 B1 O16,-2.8399375737670605,3.8059000000000003
mp-1220823,NaBi3(IO2)2,Na1 Bi3 I2 O4,-1.5757738231379306,1.8933
mp-1520238,BaNaLaFeO6,Ba4 Na4 La4 Fe4 O24,-2.1840068603879303,0.0
mp-37496,NaCe5S8,Na1 Ce5 S8,-2.304744783749998,0.0
mp-1520704,NaSrLaMnO6,Na1 Sr1 La1 Mn1 O6,-2.295774043931034,0.0
mp-774684,NaMnPCO7,Na4 Mn4 P4 C4 O28,-2.1700288212684726,0.4927
mp-759974,NaFe5O8,Na1 Fe5 O8,-1.6916037350985218,1.1536
mp-2715547,NaZrTaSi2SO12,Na6 Zr6 Ta6 Si12 S6 O72,-2.9562260932155167,3.381
mp-1210031,NaSrGaF6,Na4 Sr4 Ga4 F24,-3.4330212698754785,5.9984
mp-721712,NaH4CSNO2,Na4 H16 C4 S4 N4 O8,-0.9785693996379315,3.9944
mp-1113688,Rb2NaAuF6,Rb2 Na1 Au1 F6,-2.343099244137931,0.591
mp-1197248,NaB24S6(Br2O)12,Na2 B48 S12 Br48 O24,-0.770885457483273,0.0
mp-2210654,NaMgNiO2,Na1 Mg1 Ni1 O2,-1.1380020762758611,1.7625000000000002
mp-1517829,BaNaNdMnO6,Ba1 Na1 Nd1 Mn1 O6,-2.3045397811810355,0.0
mp-1516548,KNa(WO3)4,K1 Na1 W4 O12,-2.175740893257183,0.0
mp-768121,NaSbPCO7,Na2 Sb2 P2 C2 O14,-2.0973282469111054,0.0
mp-1202286,NaSb2(OF3)2,Na4 Sb8 O8 F24,-2.3125929880799374,0.3018
mp-23784,NaB(H4O)2,Na8 B8 H64 O16,-0.7763440905663312,5.8288
mp-1180089,NaZrCu3Se4,Na1 Zr1 Cu3 Se4,-0.888941688972701,1.8694
mp-1193367,NaCa2(SiO3)3,Na2 Ca4 Si6 O18,-3.1200638179252875,0.27570000000000006
mp-2714124,NaGa4PS5O24,Na3 Ga12 P3 S15 O72,-2.0555924486244423,2.7747
mp-1210338,NaMg3Si3HO10,Na4 Mg12 Si12 H4 O40,-2.8914815443127395,3.5623
mp-961703,NaLiPt,Na1 Li1 Pt1,0.19207614559387073,0.5526
mp-22916,NaBr,Na1 Br1,-1.8674453799999995,4.0895
mp-756091,NaMnBO3,Na4 Mn4 B4 O12,-2.3776983968295,2.1658
mp-706281,NaH4CNO2,Na4 H16 C4 N4 O8,-0.9308534015421459,5.825200000000001
mp-1518846,NaPrHf4O12,Na1 Pr1 Hf4 O12,-3.1016556016550934,0.0
mp-1638843,NaV4Cd3O12,Na1 V4 Cd3 O12,-2.071394548068965,0.7658999999999998
mp-1248468,NaCaAlSi2O7,Na4 Ca4 Al4 Si8 O28,-3.128366357614942,4.2369
mp-1196210,NaAg(SO2)2,Na4 Ag4 S8 O16,-1.0661842203807455,0.0
mp-1221013,NaP2H5O6,Na2 P4 H10 O12,-1.7619168033510728,6.1209999999999996
mp-24109,NaP(HO2)2,Na8 P8 H16 O32,-2.1440284873152704,5.2635000000000005
mp-1102157,NaNi3O8,Na1 Ni3 O8,-0.44292997344827495,0.0
mp-2716297,NaHf2Al2P3(SO8)3,Na3 Hf6 Al6 P9 S9 O72,-2.7798648445564162,3.8689999999999998
mp-567498,Rb2NaTmCl6,Rb2 Na1 Tm1 Cl6,-2.4660679466379314,5.0572
mp-574822,NaC4N3,Na2 C8 N6,0.005159757952585942,3.5619
mp-1028368,NaMg14Ni,Na1 Mg14 Ni1,0.08449659178879321,0.0
mp-1189723,NaSi,Na8 Si8,-0.01972112577586227,1.2787000000000002
mp-1027972,NaMg14Zn,Na1 Mg14 Zn1,0.054073937413793294,0.0
mp-569525,NaLi5N2,Na1 Li5 N2,-0.3354919323599139,0.3542
mp-13800,Cs2NaTlF6,Cs2 Na1 Tl1 F6,-2.7214041219022995,3.6228
mp-754567,NaCdO2,Na1 Cd1 O2,-1.2910161540948262,0.0
mp-557679,KNaSi2O5,K12 Na12 Si24 O60,-2.904009298736591,4.0020999999999995
mp-7388,NaAuF4,Na2 Au2 F8,-1.8846498249999992,2.1333
mp-1040313,KNaMg30O31,K1 Na1 Mg30 O31,-2.8795206858909417,2.6365000000000003
mp-1114024,Rb2NaErCl6,Rb2 Na1 Er1 Cl6,-2.4650307736379307,5.1645
mp-29529,NaSnP,Na2 Sn2 P2,-0.3834682509920621,0.5826000000000002
mp-1198746,NaNbS6,Na4 Nb4 S24,-0.757726063922413,0.6098000000000001
mp-767419,NaPH2OF6,Na4 P4 H8 O4 F24,-2.546104001456561,6.1895
mp-17839,K3Na(SeO4)2,K6 Na2 Se4 O16,-1.7892833244869155,3.2916
mp-542451,Rb2NaAl3F12,Rb4 Na2 Al6 F24,-3.6484895100766277,7.1302
mp-2714015,NaTaSi3Sn3(SO8)3,Na3 Ta3 Si9 Sn9 S9 O72,-2.363072993558456,1.5455
mp-17479,NaVP2O7,Na4 V4 P8 O28,-2.707147675060456,2.1109999999999998
mp-2714375,NaSc2P(SO6)2,Na6 Sc12 P6 S12 O72,-2.7658096054271577,4.273300000000001
mp-1221417,Na(CoO2)2,Na1 Co2 O4,-1.189475421625615,0.0
mp-1221116,NaCoP2HO7,Na4 Co4 P8 H4 O28,-2.299610359951251,0.0041999999999999815
mp-1180234,Na(Mo2O3)2,Na2 Mo8 O12,-0.8037633746708469,0.0
mp-21876,Ba3NaIr2O9,Ba6 Na2 Ir4 O18,-2.150197706925287,0.0
mp-1522095,NaPrNb4O12,Na1 Pr1 Nb4 O12,-3.0526964862803316,1.3356999999999999
mp-1028273,NaMg14Sn,Na1 Mg14 Sn1,0.012057331476293287,0.0
mp-505170,NaFe3O5,Na4 Fe12 O20,-1.6737300040421448,1.5371
mp-1017342,CsNaMg6,Cs2 Na2 Mg12,0.2988306957436073,0.0
mp-542533,CsNaB4H12O13,Cs4 Na4 B16 H48 O52,-1.8887081795226177,4.9524
mp-2714231,NaCaLa(SO4)3,Na6 Ca6 La6 S18 O72,-2.5513801641969986,4.752
mp-558293,K2Na(B3O5)3,K8 Na4 B36 O60,-2.8037902677177517,5.062
mp-698706,NaCoP2HO7,Na6 Co6 P12 H6 O42,-2.2987756650901403,3.1859
mp-976447,NaCrH8(NF3)2,Na1 Cr1 H8 N2 F6,-1.7198980264655173,4.2236
mp-757312,NaInBP2HO9,Na4 In4 B4 P8 H4 O36,-2.48008991984989,3.9372
mp-24733,NaZnP3(H4O5)2,Na8 Zn8 P24 H64 O80,-1.7392871187633852,5.668799999999999
mp-1180605,NaAlS2O19,Na2 Al2 S4 O38,-0.3924461425599691,0.0
mp-1202889,NaZnPH2(CO3)2,Na8 Zn8 P8 H16 C16 O48,-1.6817382669055514,4.4997
mp-19280,NaCr3O8,Na2 Cr6 O16,-1.9009067621982751,1.7910000000000001
mp-1080537,K2NaVF6,K2 Na1 V1 F6,-3.164905793087931,0.0
mp-5077,NaLi2Sb,Na1 Li2 Sb1,-0.7055747683333333,0.6796000000000002
mp-20011,NaSbO3,Na4 Sb4 O12,-1.7878922960000012,1.4696000000000002
mp-1238825,Na(CrS2)2,Na4 Cr8 S16,-1.0804847587684674,0.0
mp-697618,NaAlSiO4,Na8 Al8 Si8 O32,1.1074886299815272,0.0
mp-865096,NaHoTl2,Na1 Ho1 Tl2,-0.3084900637499999,0.0
mp-1110982,Cs2NaCeF6,Cs2 Na1 Ce1 F6,-3.516439041568966,6.3611
mp-1220988,NaTl3S2,Na2 Tl6 S4,-0.6472081960632222,0.6507000000000001
mp-1517426,NaPrZrSnO6,Na1 Pr1 Zr1 Sn1 O6,-2.8702903293045963,3.2796999999999996
mp-2315,NaB15,Na2 B30,-0.0787114517187506,0.0
mp-976292,NaCu,Na1 Cu1,0.38996692172413816,0.0
mp-1519179,BaNaCeFeO6,Ba1 Na1 Ce1 Fe1 O6,-2.433443980637931,0.0
mp-1039826,RbNaMg30O31,Rb1 Na1 Mg30 O31,-2.8352590446250683,1.9137
mp-559786,NaAs4BrO6,Na4 As16 Br4 O24,-1.6716365413649423,3.0496999999999996
mp-1197324,NaSbO6,Na4 Sb4 O24,-0.5698732981249996,0.1892
mp-760908,NaV2O5,Na4 V8 O20,-2.4061473636099135,0.6095999999999999
mp-1395639,NaLi2(RuO2)6,Na2 Li4 Ru12 O24,5.2565956231882875,0.0
mp-1020683,NaCa(PO3)3,Na2 Ca2 P6 O18,-2.85537515984342,5.4489
mp-772313,NaLi2MnPCO7,Na4 Li8 Mn4 P4 C4 O28,-2.3825960075476824,3.4936
mp-1189265,NaCl3,Na4 Cl12,-0.9392581831249993,2.7105
mp-2714344,NaYAlP(SO6)2,Na6 Y6 Al6 P6 S12 O72,-2.6470477786678988,4.4603
mp-998624,NaOsO3,Na2 Os2 O6,-1.6384821762758612,0.0
mp-850999,NaCr4O12,Na4 Cr16 O48,-1.624706229198784,0.0
mp-1224011,K2NaNb3O9,K4 Na2 Nb6 O18,-2.833291497891954,1.9676000000000002
mp-1097127,NaBiPd2,Na1 Bi1 Pd2,1.4179483321551731,0.387
mp-1238843,Na(CrS2)2,Na4 Cr8 S16,-1.0440135541256157,0.0
mp-1220818,NaBi(WO4)2,Na1 Bi1 W2 O8,-2.079395880114942,3.4038
mp-1110888,K2NaYBr6,K2 Na1 Y1 Br6,-2.0604891467499997,4.0741
mp-1193394,NaEu2AlP3,Na4 Eu8 Al4 P12,-0.9112382161154134,0.0
mp-1210406,NaInH12(SeO7)2,Na2 In2 H24 Se4 O28,-1.360631170424449,3.6739
mp-759794,NaMnO4,Na2 Mn2 O8,-1.381280180718391,1.6829
mp-1199996,NaB7(H9O10)2,Na4 B28 H72 O80,-1.8460204141423033,4.2336
mp-677731,Rb2NaNb6(PO8)3,Rb2 Na1 Nb6 P3 O24,-2.932978931952997,1.9756999999999998
mp-1200283,NaSbNO4F3,Na8 Sb8 N8 O32 F24,-1.5276472953879314,0.23450000000000001
mp-759399,NaCo3O4,Na4 Co12 O16,-1.1281486126724127,0.023800000000000487
mp-1110860,K2NaYCl6,K2 Na1 Y1 Cl6,-2.3147018515000015,4.9526
mp-1111343,NaLi2NbF6,Na1 Li2 Nb1 F6,-2.6733299292833337,0.0
mp-2713401,NaHfZr(PO4)3,Na6 Hf6 Zr6 P18 O72,-3.2014724884430303,4.3106
mp-676673,NaClO2,Na2 Cl2 O4,-0.6434665237499999,2.3705000000000003
mp-2713361,NaTiGe(PO4)3,Na6 Ti6 Ge6 P18 O72,-2.7368170508504384,2.4788
mp-1023000,NaMg6Mn,Na2 Mg12 Mn2,0.20423337821120713,0.0
mp-2712615,NaAlSnP2SO12,Na6 Al6 Sn6 P12 S6 O72,-2.515461880823983,3.3598
mp-1095176,Rb3NaH4,Rb3 Na1 H4,-0.17720659860991406,1.5304
mp-1112864,K2NaCeF6,K2 Na1 Ce1 F6,-3.4608082960879307,0.23019999999999996
mp-554288,NaPH4O5,Na4 P4 H16 O20,-1.9005754341838341,5.2286
mp-557375,NaLiCO3,Na3 Li3 C3 O9,-2.1640049457854413,4.4576
mp-1221416,Na(Nb3Se4)2,Na1 Nb6 Se8,-1.0126194908333332,0.0
mp-1201259,NaTiAsO5,Na4 Ti4 As4 O20,-2.5211353796515805,2.9036
mp-1517067,NaLaGdSbO6,Na1 La1 Gd1 Sb1 O6,-2.803599452137931,2.2363000000000004
mp-9746,Ba3NaIrO6,Ba6 Na2 Ir2 O12,-2.371582275125391,0.0
mp-1238795,Na(CrS2)2,Na1 Cr2 S4,-1.0720449291256102,0.0
mp-505077,NaH9O5,Na4 H36 O20,-1.1433308027499995,4.5247
mp-1096557,NaMg2In,Na1 Mg2 In1,1.1205695704885064,0.007300000000000306
mp-2240162,K2NaMgTiOF5,K2 Na1 Mg1 Ti1 O1 F5,-2.8595688485647854,0.0
mp-674459,NaErF4,Na2 Er2 F8,-4.006652859722222,6.854
mp-40161,NaHf2(PO4)3,Na2 Hf4 P6 O24,-3.247149842794881,5.0443
mp-952566,NaSnSb,Na2 Sn2 Sb2,-0.290424177126436,0.0
mp-12226,NaNd(PO3)4,Na4 Nd4 P16 O48,-2.89923556930279,5.4575000000000005
mp-2712550,NaInSiSn(SO6)2,Na6 In6 Si6 Sn6 S12 O72,-2.1355438517432948,1.6593
mp-1209409,RbNaTi2(PO5)2,Rb4 Na4 Ti8 P8 O40,-3.0161091759269816,3.0461
mp-1210403,NaBe2N3F8,Na1 Be2 N3 F8,-1.3029101833128078,0.0
mp-1186178,NaTb3,Na1 Tb3,0.3076662233620695,0.0
mp-1114118,Rb2NaInI6,Rb2 Na1 In1 I6,-1.2679623563045976,0.6818
mp-690914,KNaMg5(Si2O5)6,K2 Na2 Mg10 Si24 O60,-3.1865908917067203,4.7418000000000005
mp-1522015,NaSrLaWO6,Na1 Sr1 La1 W1 O6,-2.7793835771379305,2.754
mp-557645,K5NaS4(ClO6)2,K10 Na2 S8 Cl4 O24,-2.086163018442887,5.1579
mp-1120815,NaCr2BiO6,Na1 Cr2 Bi1 O6,-1.883871235637931,0.09160000000000013
mp-556741,KNaThF6,K2 Na2 Th2 F12,-3.8637431804166655,6.5711
mp-1199471,BaNaAlMo6(H13O17)2,Ba2 Na2 Al2 Mo12 H52 O68,-1.6829020774475258,3.4128
mp-1220866,NaSn2Pd3,Na1 Sn2 Pd3,-0.4816748316666685,0.0
mp-1021166,NaMg6Si,Na2 Mg12 Si2,0.12822974795258646,0.0
mp-1105401,NaYMnWO6,Na2 Y2 Mn2 W2 O12,-2.670980844931033,2.7563999999999997
mp-558862,NaGe4(PO4)3,Na2 Ge8 P6 O24,-2.280945448265393,4.3844
mp-545399,NaNiIO6,Na1 Ni1 I1 O6,-1.0384168673754774,1.7121000000000002
mp-1520941,NaEu(CoO3)4,Na1 Eu1 Co4 O12,-1.0624148414655172,0.0
mp-1209968,NaHoCl4,Na2 Ho2 Cl8,-2.368066645833333,4.8172
mp-15056,NaZr2TiF11,Na1 Zr2 Ti1 F11,-3.7372629954808425,0.0
mp-989568,Cs2NaMgF6,Cs2 Na1 Mg1 F6,-2.9623553270689653,0.0
mp-729027,NaMn6Al3H42(SO19)2,Na1 Mn6 Al3 H42 S2 O38,-1.6440141177333216,2.5885
mp-2713813,NaZr3NbSi3(SO8)3,Na3 Zr9 Nb3 Si9 S9 O72,-2.835132993777504,1.7739
mp-989610,Cs2NaInH6,Cs2 Na1 In1 H6,-0.19029366348563137,1.2557999999999998
mp-706231,NaSr9Fe5(MoO6)5,Na1 Sr9 Fe5 Mo5 O30,-2.4673042871275856,0.5036
mp-1200709,NaTb(PO3)4,Na4 Tb4 P16 O48,-2.9030223863398543,5.8442
mp-1040107,NaLiMg30O31,Na1 Li1 Mg30 O31,-2.929609921384327,2.4311999999999996
mp-1228553,Ba2NaSr2(SbO4)3,Ba4 Na2 Sr4 Sb6 O24,-2.5358188165689652,1.8582999999999998
mp-1212264,KNaTiH2O3F4,K4 Na4 Ti4 H8 O12 F16,-2.554234385788554,2.6546
mp-1518306,NaSrDyFeO6,Na1 Sr1 Dy1 Fe1 O6,-2.2459773878045963,0.0
mp-569580,NaLa4I7N2,Na4 La16 I28 N8,-1.8578929927770942,2.8337999999999997
mp-2712708,NaLaSnP2SO12,Na6 La6 Sn6 P12 S6 O72,-2.5964342985091684,1.7124
mp-630851,Cs3NaPb4,Cs6 Na2 Pb8,-0.23923680191810082,0.47540000000000004
mp-1195917,NaB7H14C2(NO7)2,Na2 B14 H28 C4 N4 O28,-1.6989205169511492,4.7153
mp-12309,Cs2NaAl3F12,Cs2 Na1 Al3 F12,-3.655630928371648,6.9174999999999995
mp-693612,NaCa3SmP3O12F,Na4 Ca12 Sm4 P12 O48 F4,-3.344854895609898,5.2867
mp-1186142,NaHg3,Na1 Hg3,-0.19731228562500291,0.0
mp-1078295,NaNbO3,Na2 Nb2 O6,-2.8390992047758608,3.8373999999999997
mp-560790,Cs2NaBiF6,Cs2 Na1 Bi1 F6,-2.9362366915689657,5.021000000000001
mp-772636,NaLi5Fe2P2(CO7)2,Na2 Li10 Fe4 P4 C4 O28,-2.3221484016281417,4.0232
mp-558169,NaCaAlF6,Na8 Ca8 Al8 F48,-3.821245718069923,6.905600000000001
mp-37307,Na(WO3)2,Na1 W2 O6,-2.1752108907088132,0.0
mp-1093814,NaMgIn2,Na1 Mg1 In2,1.1301874575718402,0.0
mp-1095744,NaYHg2,Na1 Y1 Hg2,1.0261284756250006,0.0
mp-1219802,RbNaMg3Zn2(Si2O5)6,Rb2 Na2 Mg6 Zn4 Si24 O60,-3.084640671609782,4.2766
mp-2716249,NaZr2Sn2P5SO24,Na3 Zr6 Sn6 P15 S3 O72,-2.7310821199169597,3.0487
mp-2715612,NaTaSiSn(PO6)2,Na6 Ta6 Si6 Sn6 P12 O72,-2.821377770629538,3.3464000000000005
mp-1522723,NaPrHfGaO6,Na1 Pr1 Hf1 Ga1 O6,-2.8706614605545973,0.0
mp-1228077,Ba4Na(IrO4)3,Ba4 Na1 Ir3 O12,-2.0356304835689656,0.0
mp-633158,NaTeH6O6F,Na1 Te1 H6 O6 F1,-1.5291880695363982,3.5809
mp-7434,NaCuTe,Na2 Cu2 Te2,-0.5836850750000006,0.6322999999999999
mp-1221128,NaCa3MgFe(Si2O7)2,Na1 Ca3 Mg1 Fe1 Si4 O14,-3.1162883604741367,3.1320000000000006
mp-1221081,NaDy3Ti2(SbO7)2,Na1 Dy3 Ti2 Sb2 O14,-3.139313396274815,2.4685999999999995
mp-1210293,NaCaTiMnSi2O8F,Na4 Ca4 Ti4 Mn4 Si8 O32 F4,-3.1807252161762447,2.4152
mp-1022102,NaMg6Cu,Na2 Mg12 Cu2,0.11133942911283512,0.0
mp-1221080,NaCeTi2O6,Na1 Ce1 Ti2 O6,-3.39926132582184,0.0
mp-9467,NaCa9Mg(PO4)7,Na2 Ca18 Mg2 P14 O56,-3.2720115036712882,5.1503
mp-1180136,NaPO,Na2 P2 O2,-0.5480711211740553,0.0
mp-12323,NaSm2IrO6,Na2 Sm4 Ir2 O12,-2.65559239713793,0.0
mp-989520,Rb2NaBiCl6,Rb2 Na1 Bi1 Cl6,-1.9348442436379307,3.7342
mp-774606,NaMnPCO7,Na4 Mn4 P4 C4 O28,-2.1689636019502903,0.4925
mp-561536,NaMgBO3,Na2 Mg2 B2 O6,-2.743514415507662,3.5852
mp-556487,K2NaMoF6,K2 Na1 Mo1 F6,-2.9675041310879315,3.9023
mp-1518617,NaCeHfZrO6,Na1 Ce1 Hf1 Zr1 O6,-3.3762574592499988,0.14580000000000037
mp-1195647,NaY(BH4)4,Na2 Y2 B8 H32,-0.3398384189772676,5.8185
mp-2240986,NaMgMnO2,Na1 Mg1 Mn1 O2,-1.7790622038620696,0.0
mp-2712778,NaLaSiSn(SO6)2,Na6 La6 Si6 Sn6 S12 O72,-2.418276488502554,0.7739000000000003
mp-1520916,NaEuZrSnO6,Na1 Eu1 Zr1 Sn1 O6,-2.72364884863793,0.0
mp-1518750,NaEu(FeO3)4,Na1 Eu1 Fe4 O12,0.7483721468678163,0.0
mp-1147772,BaNaCuBrO2,Ba1 Na1 Cu1 Br1 O2,-1.874536169396552,0.0
mp-1238787,NaO2,Na2 O4,-0.81547357,0.0
mp-2716331,NaZr2Ga2P3(SO8)3,Na3 Zr6 Ga6 P9 S9 O72,-2.5531202785087967,3.181
mp-1034881,CsNaMg14O15,Cs1 Na1 Mg14 O15,-2.603338840806461,1.1264999999999996
mp-1220913,NaV2Bi3O10,Na1 V2 Bi3 O10,-2.0925317210237058,2.8908000000000005
mp-680472,NaMo6Br13,Na2 Mo12 Br26,-0.9776907307500039,1.9979000000000002
